4434;0.6592230977986309;0.3200951508354064;6;0.3585159189147493;[0.5725788508009859;0.2334509038377614;0.7458673447962758;0.4067393978330514];0.7778523073765715;0.25
8490;0.23206719976619683;0.8118330950691798;7;0.4614156405971642;[0.1432072966219788;0.7229731919249618;0.3209271029104148;0.9006929982133978];0.7767272808771368;0.25
5329;0.5225212843625693;0.6961296962679602;6;0.44982166987015204;[0.43383380474994915;0.60744221665534;0.6112087639751894;0.7848171758805803];0.7757787672646288;0.25
8873;0.7258255410260515;0.8861998714140171;6;0.5511731441853901;[0.6382723187823309;0.7986466491702966;0.813378763269772;0.9737530936577377];0.7735935662708604;0.25
9111;0.7057704303846477;0.9234785070311973;6;0.4858462022686269;[0.61720485941934;0.8349129360658896;0.7943360013499554;1.012044077996505];0.7733902876056044;0.25
942;0.5260645546653893;0.34832030399936764;6;0.41267491042286797;[0.44039263984667687;0.26264838918065525;0.6117364694841017;0.43399221881808003];0.7851139291468594;0.25
8097;0.044069878773015825;0.34781241724011414;6;0.39794925043934565;[-0.040704369058910284;0.263038169408188;0.12884412660494193;0.43258666507204024];0.7761051211170502;0.25
7585;0.3797958576543415;0.5117910671255289;6;0.7068800844821774;[0.2933243194063444;0.4253195288775318;0.46626739590233857;0.598262605373526];0.7736162859408388;0.25
94;0.633908297446584;0.9863364637326084;6;0.5611377917594964;[0.5445451577669209;0.8969733240529454;0.723271437126247;1.0756996034122714];0.7778710509602428;0.25
6423;0.4341590237287714;0.7978897708264523;6;0.48533728910576024;[0.347951974493767;0.711682721591448;0.5203660729637758;0.8840968200614566];0.7781705121901406;0.25
1003;0.4007263227477091;0.6229126716605901;5;0.43384910158100204;[0.31301398966719945;0.5352003385800804;0.4884386558282187;0.7106250047410997];0.7631814487064232;0.25
2818;0.7904183125195088;0.36063041933379336;6;0.5036263039682088;[0.6967939582569078;0.26700606507119234;0.8840426667821097;0.4542547735963944];0.7765775997171755;0.25
7070;0.25576277247151724;0.5692594757928696;6;0.4473683580477986;[0.16450032440590462;0.477997027727257;0.34702522053712986;0.6605219238584823];0.775924500624102;0.25
2118;0.6990993334325278;0.60824609931065;7;0.34134096534192426;[0.6104031808578468;0.519549946735969;0.7877954860072088;0.696942251885331];0.7792564011744246;0.25
9460;0.6548185301636856;0.9031836605315973;6;0.6076730722773696;[0.5662040971292076;0.8145692274971192;0.7434329631981637;0.9917980935660753];0.7782805558881971;0.25
7949;0.630370251421863;0.36022749949404664;6;0.4125713442255365;[0.5436912076137734;0.27354845568595715;0.7170492952299525;0.44690654330213614];0.770542101308559;0.25
636;0.3872311234598106;0.5855936954158212;5;0.517588487810261;[0.30167286245175984;0.5000354344077704;0.47278938446786134;0.6711519564238719];0.7811731775171507;0.25
1725;0.1843294650195072;0.5486047826960128;6;0.601483514052349;[0.09999813911462599;0.4642734567911315;0.26866079092438844;0.632936108600894];0.7737410241870627;0.25
1039;0.7967893731389298;0.6842769523779418;6;0.584685899510129;[0.7081389862208428;0.5956265654598548;0.8854397600570169;0.7729273392960289];0.7791425294107845;0.25
106;0.8358336655443266;0.3749688996298698;6;0.5010929525578596;[0.751057578674841;0.2901928127603842;0.9206097524138122;0.45974498649935536];0.7743262278101112;0.25
8551;0.4791569078510779;0.5095196211894958;6;0.528954532030842;[0.39716631917413775;0.42752903251255564;0.5611474965280181;0.591510209866436];0.7757129092795181;0.25
4001;0.4072559017788569;0.8371769853156281;6;0.46689592730670626;[0.3139955994232839;0.7439166829600551;0.5005162041344299;0.9304372876712012];0.7673735370775111;0.25
1131;0.5357359980894781;0.672054120578312;6;0.4621938237853443;[0.4475388969053923;0.5838570193942262;0.623933099273564;0.7602512217623979];0.7740113167403779;0.25
8351;0.9299132989823129;0.7467188758848073;6;0.5700190607492863;[0.8505874679832988;0.6673930448857932;1.009239129981327;0.8260447068838215];0.7768168149360766;0.25
8795;0.7738762064796598;0.7868023689744748;6;0.24991762896329023;[0.6910271441798072;0.7039533066746221;0.8567252687795125;0.8696514312743274];0.7760280431329676;0.25
356;0.2725501646143793;0.8948929059149029;6;0.7257620126272107;[0.1849089121910048;0.8072516534915284;0.3601914170377538;0.9825341583382774];0.7772434477111395;0.25
9650;0.23860808759168373;0.8085403887832638;6;0.5804913855517044;[0.15206144432695448;0.7219937455185346;0.325154730856413;0.8950870320479931];0.773617240997181;0.25
5795;0.6774196862908031;0.47407158932942706;6;0.5183261758961726;[0.5920952672924693;0.38874717033109324;0.7627441052891368;0.5593960083277608];0.7764009138382246;0.25
1870;0.544074960952367;0.8109337356715162;5;0.4516490724473956;[0.4579040762448223;0.7247628509639715;0.6302458456599116;0.8971046203790608];0.7680117875431457;0.25
3239;0.6906288866391749;0.7874806660810646;6;0.49100248642897015;[0.6065661735307126;0.7034179529726023;0.7746915997476371;0.8715433791895268];0.7708009420604212;0.25
1122;0.25900656682996737;0.712901027566476;6;0.40231352840894075;[0.17419930988971405;0.6280937706262227;0.3438138237702207;0.7977082845067293];0.7799778935702172;0.25
4827;0.8128667319480875;0.6726588070310506;6;0.362644775917057;[0.7266636561274755;0.5864557312104387;0.8990698077686994;0.7588618828516626];0.776069299412743;0.25
2491;0.20291286877132386;0.9981430907079706;6;0.3763722530797624;[0.11868221366716919;0.913912435603816;0.28714352387547853;1.0823737458121252];0.7822424153026994;0.25
3107;0.7529305973819838;0.37159320854357547;6;0.48210846736166374;[0.6687718116413219;0.28743442280291365;0.8370893831226456;0.4557519942842373];0.775428065096636;0.25
8484;0.739788634742473;0.8332463687240269;6;0.5159190196357594;[0.6545367738827743;0.7479945078643282;0.8250404956021717;0.9184982295837256];0.7818848241405726;0.25
6972;0.654704600688393;0.9513858857060811;6;0.3628741562460696;[0.5677993699318732;0.8644806549495613;0.7416098314449128;1.0382911164626007];0.7747003998779456;0.25
4;0.44580395719574656;0.8540683230014985;7;0.4707964696471327;[0.36043731354405395;0.7687016793498058;0.5311706008474392;0.9394349666531912];0.7740290925047951;0.25
6657;0.8170902352452409;0.9908252417145018;6;0.4844443255665802;[0.7285959047879217;0.9023309112571826;0.9055845657025602;1.079319572171821];0.770265148069862;0.25
