lat,lon,min_lat,min_lon,max_lat,max_lon,velocity
0.1668496267687768,0.7537384978758181,0.07999036879666266,0.666879239903704,0.2537088847408909,0.8405977558479323,0.25
0.9288657035625787,0.8582531604534797,0.8404553307110155,0.7698427876019165,1.017276076414142,0.9466635333050428,0.25
0.9768284437689135,0.6614338793056382,0.8906579249413544,0.575263360478079,1.0629989625964726,0.7476043981331975,0.25
0.5199094566493186,0.8027986216592806,0.4365494092251896,0.7194385742351516,0.6032695040734477,0.8861586690834097,0.25
0.8646793357232446,0.1966265669723276,0.7797025828997384,0.11164981414882136,0.9496560885467509,0.28160331979583386,0.25
0.24380131409973527,0.8035892891866083,0.15195155118592205,0.7117395262727951,0.33565107701354846,0.8954390521004215,0.25
0.6821626066502746,0.9668781452819416,0.5936234065364348,0.8783389451681016,0.7707018067641145,1.0554173453957816,0.25
0.5218942728418692,0.8601880232898469,0.4371438508424487,0.7754376012904264,0.6066446948412897,0.9449384452892674,0.25
0.6002611964069998,0.5323801958722423,0.5119187883108677,0.44403778777611014,0.688603604503132,0.6207226039683744,0.25
0.7585953726422776,0.9096520693329004,0.6684476411569068,0.8195043378475296,0.8487431041276484,0.9997998008182712,0.25
0.5424177844313265,0.6608227509125064,0.45860587415561727,0.5770108406367972,0.6262296947070357,0.7446346611882156,0.25
0.6796517965429136,0.987492177848325,0.5933392138964619,0.9011795952018733,0.7659643791893653,1.0738047604947767,0.25
0.7848611327506564,0.8813448882117267,0.6987205131370647,0.7952042685981351,0.871001752364248,0.9674855078253184,0.25
0.9247505502249059,0.5465054229986844,0.8429205064699027,0.4646753792436812,1.0065805939799093,0.6283354667536877,0.25
0.35375065841868086,0.7530274184644079,0.2720967006479608,0.6713734606936879,0.4354046161894009,0.834681376235128,0.25
0.7109582561967179,0.8222521716465868,0.6208354876665492,0.732129403116418,0.8010810247268867,0.9123749401767556,0.25
0.43988583788534963,0.9087359794825293,0.35012871697078635,0.818978858567966,0.529642958799913,0.9984931003970925,0.25
0.8470296492334518,0.9330423427732802,0.7584569606976526,0.844469654237481,0.9356023377692511,1.0216150313090795,0.25
0.8382868281318708,0.9681769263947175,0.7497208403646272,0.8796109386274739,0.9268528158991145,1.056742914161961,0.25
0.5656394990220328,0.3987255423032241,0.4757129570416463,0.3087990003228376,0.6555660410024193,0.4886520842836106,0.25
0.6023462180470491,0.6649841187508843,0.5109237450285913,0.5735616457324264,0.693768691065507,0.7564065917693421,0.25
0.587243215503381,0.804867272572528,0.5026210672155541,0.7202451242847011,0.6718653637912079,0.8894894208603549,0.25
0.4618259801894978,0.8278755551096459,0.3746950227816499,0.7407445977017981,0.5489569375973457,0.9150065125174938,0.25
0.9699212554982807,0.9933826856685753,0.8794372650443197,0.9028986952146144,1.0604052459522415,1.0838666761225362,0.25
0.37032506044400604,0.9032566893039977,0.2868924531840315,0.8198240820440232,0.45375766770398057,0.9866892965639722,0.25
0.5790080972048774,0.9191000193014471,0.49109349593007856,0.8311854180266482,0.6669226984796763,1.007014620576246,0.25
0.8860258344677646,0.6972309560122212,0.7911474052696637,0.6023525268141202,0.9809042636658656,0.7921093852103221,0.25
0.6160402277186767,0.5916383526657143,0.5315491722615704,0.507147297208608,0.7005312831757831,0.6761294081228206,0.25
0.7903863177758018,0.13698432475857192,0.7002020061598866,0.04680001314265675,0.880570629391717,0.2271686363744871,0.25
0.7551158967593179,0.942799631403159,0.6718510100896583,0.8595347447334994,0.8383807834289775,1.0260645180728187,0.25
0.4431489167340469,0.4914949474330883,0.3572907213980821,0.4056367520971235,0.5290071120700117,0.5773531427690531,0.25
0.2577334879419597,0.43392842074070415,0.16624798187031498,0.3424429146690594,0.34921899401360446,0.5254139268123489,0.25
0.9053386863450881,0.6275275785835737,0.81912160980478,0.5413105020432656,0.9915557628853962,0.7137446551238817,0.25
