lat,lon,min_lat,min_lon,max_lat,max_lon,velocity
0.5859487570465022,0.636624778022078,0.4938987034573674,0.5445747244329432,0.6779988106356369,0.7286748316112127,0.25
0.2142839518486035,0.46369964616232395,0.12023667774959546,0.3696523720633159,0.30833122594761153,0.557746920261332,0.25
0.6929119383899448,0.7578205965853431,0.6051910227706688,0.6700996809660671,0.7806328540092208,0.845541512204619,0.25
0.8341836287443883,0.3441730562029831,0.7453155385671211,0.25530496602571584,0.9230517189216556,0.4330411463802504,0.25
0.8651576814972808,0.7720029694939474,0.7724077349693037,0.6792530229659703,0.9579076280252579,0.8647529160219245,0.25
0.3117992794076741,0.6645874889413874,0.22349453166132233,0.5762827411950356,0.4001040271540259,0.7528922366877392,0.25
0.16642567190861068,0.13061967605769864,0.0821840439159944,0.04637804806508236,0.25066729990122694,0.21486130405031492,0.25
0.8874666153507285,0.7295339954965374,0.8015792490384955,0.6436466291843045,0.9733539816629614,0.8154213618087703,0.25
0.812525458590521,0.36240126203416334,0.725187953934997,0.2750637573786393,0.8998629632460451,0.4497387666896874,0.25
0.15958907709502024,0.599937931573867,0.07726302674924052,0.5176118812280872,0.24191512744079996,0.6822639819196468,0.25
0.9557332627532296,0.672061369739849,0.8691723638055755,0.5855004707921949,1.0422941617008836,0.758622268687503,0.25
0.5126138812046097,0.07754992605195876,0.42438349234226447,-0.010680462810386468,0.600844270066955,0.165780314914304,0.25
0.6322286678357131,0.6996389581662261,0.5459038763091364,0.6133141666396494,0.7185534593622898,0.7859637496928028,0.25
0.9291719652953077,0.4663771876102336,0.8419439905835957,0.37914921289852166,1.0163999400070196,0.5536051623219456,0.25
0.42997674939586983,0.06388451587304544,0.34411743964365377,-0.021974793879170604,0.5158360591480858,0.1497438256252615,0.25
0.47310646189988187,0.9148841588169727,0.3834945409012659,0.8252722378183568,0.5627183828984978,1.0044960798155886,0.25
0.3579032502337265,0.5680309922634326,0.27139138789656897,0.48151912992627505,0.444415112570884,0.65454285460059,0.25
0.6117103607410214,0.2523999407525789,0.5229319414618204,0.16362152147337788,0.7004887800202223,0.34117836003177987,0.25
0.44524675405017394,0.8601881959395156,0.35849472103167623,0.7734361629210178,0.5319987870686717,0.9469402289580133,0.25
0.9764554267335951,0.6738038700935959,0.8905542395992335,0.5879026829592343,1.0623566138679568,0.7597050572279574,0.25
0.5392987755178895,0.5508517611194778,0.45386853187435283,0.46542151747594107,0.6247290191614262,0.6362820047630144,0.25
0.35246046145089266,0.8949285791055845,0.26421437152486604,0.806682489179558,0.4407065513769193,0.9831746690316111,0.25
0.5063000097324489,0.6226898682778969,0.4211670976919742,0.5375569562374221,0.5914329217729237,0.7078227803183716,0.25
0.7607550053622458,0.91691958796434,0.6752529365229538,0.831417519125048,0.8462570742015378,1.0024216568036322,0.25
0.5354445866876563,0.882413232679003,0.4446327699411667,0.7916014159325133,0.6262564034341459,0.9732250494254926,0.25
0.185866487240952,0.7272844804927917,0.09840821970511479,0.6398262129569545,0.2733247547767892,0.8147427480286289,0.25
0.7618108853532806,0.9948664109851287,0.6741099351829611,0.9071654608148093,0.8495118355236,1.082567361155448,0.25
0.6407807599141272,0.78340972008087,0.5511740234307256,0.6938029835974684,0.7303874963975288,0.8730164565642715,0.25
0.7017169455158496,0.7338708547756785,0.6132123147615995,0.6453662240214284,0.7902215762700997,0.8223754855299286,0.25
0.9654287898004261,0.9508260930985931,0.8793623934195989,0.8647596967177659,1.0514951861812534,1.0368924894794203,0.25
0.8428588561814109,0.3932915895251924,0.7541822599132173,0.3046149932569988,0.9315354524496045,0.48196818579338596,0.25
0.3715417924765793,0.05170213307564686,0.2795269534395619,-0.040312705961370515,0.4635566315135967,0.14371697211266424,0.25
0.47022164143615175,0.9002770170198432,0.3854085399209626,0.815463915504654,0.5550347429513409,0.9850901185350324,0.25
0.7270047185927537,0.9113511658687596,0.6435587777184637,0.8279052249944696,0.8104506594670438,0.9947971067430497,0.25
0.7275239679870575,0.7433411178098244,0.6379112456827655,0.6537283955055323,0.8171366902913496,0.8329538401141164,0.25
0.48905823878045507,0.7679225716182264,0.4016258465867042,0.6804901794244755,0.5764906309742059,0.8553549638119773,0.25
0.06728042713263194,0.5058200352621502,-0.02062968537253862,0.4179099227569797,0.1551905396378025,0.5937301477673208,0.25
0.5318801543462294,0.30043166678121813,0.4447338848398189,0.2132853972748077,0.6190264238526398,0.3875779362876286,0.25
0.8283106874873771,0.46568672281653767,0.7439681646204652,0.3813441999496258,0.912653210354289,0.5500292456834495,0.25
0.5332902013637975,0.6026596566382321,0.4469842756469221,0.5163537309213567,0.6195961270806728,0.6889655823551074,0.25
0.5949114327567904,0.5215906591035708,0.5101465424893461,0.4368257688361266,0.6796763230242346,0.6063555493710151,0.25
0.4680745039482746,0.9742293075172059,0.3780490006891801,0.8842038042581115,0.5581000072073691,1.0642548107763004,0.25
0.09579152845850047,0.5049409165091773,0.008482822346877361,0.41763221039755416,0.1831002345701236,0.5922496226208004,0.25
0.7032941038925956,0.898291903670384,0.6117068564521477,0.8067046562299361,0.7948813513330435,0.9898791511108319,0.25
0.8706315426496836,0.9198438110413516,0.7891321246093801,0.8383443930010481,0.952130960689987,1.001343229081655,0.25
0.695694902077594,0.7862986766422293,0.6084996175364077,0.699103392101043,0.7828901866187803,0.8734939611834156,0.25
0.524425635686802,0.7555811557205834,0.43211452158684693,0.6632700416206283,0.6167367497867571,0.8478922698205384,0.25
0.9800156895434866,0.7233182144491039,0.8938333326085973,0.6371358575142146,1.0661980464783758,0.8095005713839932,0.25
0.841486533584662,0.661487493549387,0.7548330549697063,0.5748340149344313,0.9281400121996176,0.7481409721643426,0.25
0.27826937851897826,0.028382491202139648,0.1964316591902635,-0.053455228126575105,0.360107097847693,0.1102202105308544,0.25
0.7906771260553315,0.6759134933150089,0.7008996472125922,0.5861360144722697,0.8804546048980707,0.7656909721577482,0.25
0.27672406558393203,0.7139863081717148,0.19081052863201522,0.628072771219798,0.36263760253584887,0.7998998451236317,0.25
0.5447983877701859,0.5295717488538578,0.4556416171575654,0.4404149782412374,0.6339551583828062,0.6187285194664782,0.25
0.7852921093549798,0.9708676624404827,0.6959037356295221,0.881479288715025,0.8746804830804376,1.0602560361659403,0.25
0.8891998850423568,0.41865746191918807,0.8019235500271764,0.3313811269040077,0.9764762200575372,0.5059337969343685,0.25
0.7281799798013483,0.8725661271906618,0.6370310932646475,0.781417240653961,0.8193288663380491,0.9637150137273627,0.25
0.34119309022867417,0.8289004006356232,0.25269800325728414,0.7404053136642332,0.4296881772000642,0.9173954876070132,0.25
0.8450023010321914,0.5570209586035839,0.7545123909645848,0.4665310485359773,0.9354922110997981,0.6475108686711906,0.25
0.5591101011241622,0.8855846721759802,0.47279302130808565,0.7992675923599037,0.6454271809402387,0.9719017519920568,0.25
0.5387286006369965,0.9757175115939888,0.4491466833173413,0.8861355942743336,0.6283105179566516,1.065299428913644,0.25
0.8283845745021866,0.7898909374283557,0.73707128542863,0.6985776483547991,0.9196978635757432,0.8812042265019123,0.25
0.2827327605620097,0.12962902746337068,0.19387513085583044,0.040771397757191435,0.37159039026818896,0.21848665716954993,0.25
0.9498791136928901,0.5169517421826803,0.8586569252822018,0.425729553771992,1.0411013021035784,0.6081739305933686,0.25
0.3182483873590163,0.4351230141328002,0.23050595417947176,0.34738058095325564,0.40599082053856084,0.5228654473123447,0.25
0.3585652327738604,0.7084342161766637,0.2719238253206299,0.6217928087234332,0.44520664022709083,0.7950756236298941,0.25
0.6941830221757904,0.8201626178876946,0.6073787789994702,0.7333583747113744,0.7809872653521106,0.9069668610640148,0.25
0.35136223900715574,0.9410709275313848,0.26154552270681514,0.8512542112310442,0.44117895530749635,1.0308876438317254,0.25
0.9427663814259855,0.5772562474444788,0.863819137179156,0.49830900319764937,1.0217136256728148,0.6562034916913082,0.25
0.1562437808066598,0.4796103934150353,0.07151740165468967,0.3948840142630652,0.24097015995862991,0.5643367725670054,0.25
0.9873056183646238,0.9764459890938902,0.897788230168503,0.8869286008977694,1.0768230065607447,1.0659633772900112,0.25
0.8338003060996855,0.7728757028999583,0.7416704513324429,0.6807458481327158,0.925930160866928,0.8650055576672009,0.25
0.908635797030789,0.5207011801706406,0.8221027216596877,0.4341681047995393,0.9951688724018903,0.6072342555417418,0.25
0.6097626420971036,0.718964108159018,0.5219468316933299,0.6311482977552443,0.6975784525008774,0.8067799185627917,0.25
0.3463121057223875,0.7623811894790349,0.2562608906074826,0.67232997436413,0.43636332083729246,0.8524324045939398,0.25
