lat,lon,min_lat,min_lon,max_lat,max_lon,velocity
0.8208420841041992,0.7858704631671951,0.7330382486850175,0.6980666277480134,0.9086459195233809,0.8736742985863768,0.25
0.8070922974087498,0.39990890606375173,0.7227403962803132,0.31555700493531513,0.8914441985371864,0.48426080719218834,0.25
0.5132315947412946,0.2557871327562303,0.42763256855367515,0.17018810656861078,0.5988306209289141,0.34138615894384977,0.25
0.6288835931848135,0.6633180567802313,0.5437839029298177,0.5782183665252355,0.7139832834398092,0.748417747035227,0.25
0.9248498992307275,0.4891949342582794,0.8365655597198292,0.40091059474738117,1.0131342387416258,0.5774792737691777,0.25
0.6923494618614958,0.5403446110834047,0.6083868825189335,0.45638203174084235,0.7763120412040582,0.624307190425967,0.25
0.6683112716655129,0.4567419869125502,0.5800130966996282,0.3684438119466655,0.7566094466313975,0.5450401618784348,0.25
0.5604113091830556,0.8495590246570337,0.4741963065852647,0.7633440220592428,0.6466263117808465,0.9357740272548246,0.25
0.7015926912049664,0.19419242137703996,0.61507162314412,0.10767135331619357,0.7881137592658127,0.2807134894378863,0.25
0.6679136501613229,0.7193818722972718,0.5833175939815738,0.6347858161175227,0.752509706341072,0.8039779284770209,0.25
0.885625051066777,0.10929247935738817,0.7952908436014006,0.0189582718920117,0.9759592585321535,0.19962668682276463,0.25
0.2913925439721175,0.6754592273734439,0.20576908997282564,0.589835773374152,0.3770159979714094,0.7610826813727357,0.25
0.5207072482247891,0.8759344927790818,0.43966510368131023,0.794892348235603,0.601749392768268,0.9569766373225606,0.25
0.44291818518128245,0.7510497989698639,0.3592518720589701,0.6673834858475516,0.5265844983035948,0.8347161120921762,0.25
0.6118562266695291,0.3842586842564335,0.5246147906653535,0.2970172482522579,0.6990976626737047,0.4715001202606091,0.25
0.5197909387471993,0.4167084492868804,0.43189585721042767,0.32881336775010883,0.6076860202839709,0.504603530823652,0.25
0.4302901210328365,0.3977233696935483,0.3407915351724373,0.30822478383314916,0.5197887068932356,0.4872219555539475,0.25
0.2835105834042298,0.6248246119497366,0.1960643651628679,0.5373783937083747,0.3709568016455917,0.7122708301910985,0.25
0.7396840480908676,0.9581102391100815,0.6511066917640248,0.8695328827832387,0.8282614044177105,1.0466875954369244,0.25
0.7142708712766651,0.49358219020863714,0.6208990247805881,0.4002103437125602,0.8076427177727421,0.5869540367047141,0.25
0.9905164638323792,0.29781033925921924,0.9017160546876927,0.20900993011453267,1.0793168729770657,0.3866107484039058,0.25
0.9167167589788207,0.9186331205195852,0.8300893343378606,0.832005695878625,1.0033441836197807,1.0052605451605454,0.25
0.6828419999230186,0.7466585771694859,0.5964248247012268,0.6602414019476941,0.7692591751448105,0.8330757523912777,0.25
0.16869132454041696,0.7727497062266006,0.08462890683582663,0.6886872885220102,0.2527537422450073,0.8568121239311909,0.25
0.3880096808822406,0.6027343679195443,0.2965501513666598,0.5112748384039635,0.47946921039782137,0.694193897435125,0.25
0.21373811940899323,0.9265847780162593,0.12402089962552344,0.8368675582327895,0.30345533919246304,1.016301997799729,0.25
0.7067790871637238,0.961838976658537,0.620627646072188,0.8756875355670011,0.7929305282552597,1.047990417750073,0.25
0.6701892033442778,0.11196279422058308,0.5820874395704939,0.023861030446799228,0.7582909671180617,0.20006455799436695,0.25
0.3659765573834192,0.20411009166943594,0.2756233668256992,0.11375690111171595,0.45632974794113923,0.29446328222715595,0.25
0.07778498142411916,0.28941872170565347,-0.012463678865552386,0.19917006141598192,0.1680336417137907,0.379667381995325,0.25
0.9445751627577583,0.7497553630646846,0.856370031755607,0.6615502320625333,1.0327802937599095,0.8379604940668359,0.25
0.2758475682207472,0.2031045505828729,0.18626534528765903,0.11352232764978477,0.36542979115383534,0.29268677351596106,0.25
