9454;0.39456100718948295;0.6685620352869811;6;0.5827038327925078;[0.30941336461161845;0.5834143927091167;0.47970864976734745;0.7537096778648456];0.7725144150894133;0.25
3180;0.2855439764678413;0.8270766974170547;6;0.3661594696060668;[0.20110383455919684;0.7426365555084102;0.36998411837648576;0.9115168393256992];0.7654887136524734;0.25
7750;0.8495726363620366;0.4364116404215924;6;0.4635513671425476;[0.767615261129038;0.3544542651885938;0.9315300115950352;0.518369015654591];0.7744702181349816;0.25
5736;0.9586830634614696;0.07028689410713296;6;0.4616926167899662;[0.8702859482960932;-0.018110221058243503;1.047080178626846;0.15868400927250942];0.7840000297597206;0.25
7010;0.7219900930393326;0.3631661236842251;6;0.44911811056124584;[0.6345863747544471;0.2757624053993396;0.8093938113242181;0.45056984196911054];0.782072156663638;0.25
9031;0.4355762653373667;0.39364998523356065;6;0.48369505735801865;[0.3516196585118706;0.30969337840806455;0.5195328721628628;0.47760659205905676];0.7730222695044672;0.25
9126;0.6575623321230085;0.23258450424792243;6;0.5628580017106167;[0.5707143876387479;0.1457365597636619;0.7444102766072691;0.31943244873218296];0.7793159715111867;0.25
8857;0.0010937382359834658;0.5077098389922883;6;0.4996701557518958;[-0.08432145634178029;0.4222946444145245;0.08650893281374722;0.593125033570052];0.7755702845175173;0.25
9135;0.9235160912038396;0.29876885315904755;6;0.3478027094477229;[0.8383381116130141;0.21359087356822204;1.008694070794665;0.38394683274987307];0.7723540910644466;0.25
7035;0.4263357988889775;0.9422297126135193;6;0.3821302799066498;[0.3406863698516899;0.8565802835762317;0.5119852279262651;1.0278791416508068];0.7678366752814841;0.25
2035;0.49111837934326585;0.7830418047011648;6;0.40098674791924677;[0.4063679975631185;0.6982914229210174;0.5758687611234132;0.8677921864813122];0.773758736406644;0.25
575;0.7984492745655873;0.3890791316612328;6;0.505777627624296;[0.7139053827590432;0.3045352398546887;0.8829931663721314;0.4736230234677769];0.7667028487207749;0.25
6453;0.688116042220579;0.43936867804068513;6;0.6411378207190745;[0.5983112200303163;0.34956385585042254;0.7779208644108416;0.5291735002309478];0.779091261501076;0.25
1027;0.772426429079121;0.773483264750991;6;0.4321943259611312;[0.6828266010506194;0.6838834367224895;0.8620262571076225;0.8630830927794926];0.7799159449411663;0.25
7026;0.308475229473137;0.5309518542741559;6;0.5915515420493146;[0.219101470547966;0.44157809534898496;0.39784898839830796;0.6203256131993269];0.7729327624376964;0.25
4444;0.6212408334113679;0.5748044057557953;6;0.5660408649138847;[0.5313262199516213;0.48488979229604867;0.7111554468711145;0.6647190192155419];0.7698648428399927;0.25
5260;0.8057289200938202;0.89302207966006;5;0.600042889391448;[0.7170283290391715;0.8043214886054112;0.894429511148469;0.9817226707147088];0.771284076206405;0.25
2218;0.56152201116656;0.48560260389793963;7;0.48543604223887904;[0.46960252949512826;0.3936831222265079;0.6534414928379917;0.5775220855693713];0.765725711391656;0.25
2540;0.3500491891144876;0.3038442174330853;6;0.4585180596566261;[0.2630692285203007;0.21686425683889837;0.43702914970867457;0.39082417802727226];0.7675900934671545;0.25
1159;0.39003243719391445;0.8951080182396374;6;0.3001241734786335;[0.29664700546335576;0.8017225865090787;0.48341786892447314;0.9884934499701961];0.7751844336164188;0.25
6359;0.40924705114931037;0.23115463912089423;6;0.5580010746375283;[0.3216324318024597;0.14354001977404357;0.49686167049616103;0.3187692584677449];0.7689667330262484;0.25
3901;0.46537719730753296;0.3710608462791168;6;0.5872017638366751;[0.3736608863958638;0.27934453536744763;0.5570935082192021;0.46277715719078594];0.7783886813748344;0.25
8733;0.5113475585283301;0.6915135862456709;6;0.6288915201805323;[0.4227945841141999;0.6029606118315407;0.5999005329424604;0.7800665606598012];0.7703171224264964;0.25
5732;0.2605947655138592;0.9767070360773296;6;0.5764751107014808;[0.17443089646220067;0.890543167025671;0.3467586345655177;1.062870905128988];0.7783265404300215;0.25
6945;0.9031088891860017;0.22616867313477995;6;0.5447252547728703;[0.8199315747542797;0.14299135870305785;0.9862862036177238;0.30934598756650206];0.7686680980129595;0.25
3301;0.6054206409378856;0.6863287778104362;6;0.6007036953684127;[0.5161133965008131;0.5970215333733637;0.6947278853749581;0.7756360222475087];0.7739367157430148;0.25
8821;0.8585965495624931;0.6141068412706037;6;0.39118695303520895;[0.7723090092786239;0.5278193009867345;0.9448840898463623;0.7003943815544729];0.7673989428681107;0.25
7896;0.46481431817226193;0.9770175864238122;6;0.43629661849572293;[0.3792044878391003;0.8914077560906506;0.5504241485054235;1.0626274167569738];0.7828492970908796;0.25
920;0.5112194471966911;0.6122476358538825;6;0.35312289588717205;[0.42041704445775324;0.5214452331149446;0.602021849935629;0.7030500385928204];0.7879443872630936;0.25
3179;0.559376762069753;0.41296956971363086;6;0.6488857130830554;[0.4728623056894249;0.3264551133333028;0.645891218450081;0.4994840260939589];0.7791152518297162;0.25
7590;0.6224547912280511;0.7862322588189794;6;0.5647157692158291;[0.5319346810870654;0.6957121486779937;0.7129749013690369;0.8767523689599651];0.7654804063148102;0.25
5994;0.36080930392445604;0.5116995242706206;6;0.40967201004024106;[0.27861326579156526;0.4295034861377298;0.4430053420573468;0.5938955624035114];0.7780517832331942;0.25
5599;0.6573159644143077;0.5650516620938835;6;0.5652057931230093;[0.5728085504251668;0.4805442481047425;0.7418233784034487;0.6495590760830244];0.771191787226967;0.25
431;0.73563195243837;0.612694215719174;6;0.281312796505242;[0.6428369422051938;0.5198992054859979;0.8284269626715461;0.7054892259523502];0.7802439881950791;0.25
8862;0.8782474998213297;0.25950309214051054;6;0.5228401804656375;[0.7919719730522372;0.17322756537141806;0.9645230265904221;0.34577861890960304];0.7679618518585989;0.25
7366;0.074915303414257;0.5699953799153239;7;0.4335368806447486;[-0.008252050850369105;0.48682802565069777;0.15808265767888313;0.65316273417995];0.7804446729007808;0.25
2745;0.9701020196690571;0.927857373605397;7;0.4318571512898875;[0.8855691210770448;0.8433244750133847;1.0546349182610693;1.0123902721974092];0.773627148035469;0.25
180;0.6573699367286683;0.21103457882022475;6;0.7665117001024813;[0.5637589549775767;0.11742359706913313;0.7509809184797599;0.30464556057131637];0.7696048862035071;0.25
3037;0.9702197463983759;0.4258001538257036;6;0.4688925115514753;[0.8842484868245352;0.3398288942518628;1.0561910059722166;0.5117714133995444];0.7766951484470809;0.25
1442;0.6764734301128064;0.4940239600320505;6;0.4528949957317337;[0.5906573459319792;0.40820787585122337;0.7622895142936336;0.5798400442128777];0.7734679829194044;0.25
8452;0.3783028140726483;0.5438929915695349;6;0.5277506060254886;[0.28913859591337543;0.45472877341026197;0.4674670322319212;0.6330572097288077];0.773019008985059;0.25
4203;0.6078708418510541;0.3462761188219266;6;0.5770598996609122;[0.5235166183496505;0.2619218953205229;0.6922250653524578;0.4306303423233303];0.767760316712382;0.25
2727;0.29744303972099867;0.5081014131898773;6;0.5606461962440358;[0.2074885034427103;0.41814687691158897;0.38739757599928704;0.5980559494681656];0.7746896881315439;0.25
8705;0.7269436214560446;0.8965189026430433;6;0.3075980831144832;[0.6361355003903761;0.8057107815773749;0.8177517425217131;0.9873270237087118];0.7768552604125512;0.25
7026;0.9807287435762586;0.8331511015818032;6;0.5915515420493146;[0.892824126140433;0.7452464841459776;1.0686333610120842;0.9210557190176287];0.7729327624376964;0.25
6684;0.870128801607158;0.6191741010420995;6;0.37338847659992136;[0.7834513330865043;0.5324966325214457;0.9568062701278117;0.7058515695627532];0.7685890809029304;0.25
104;0.6856979574214102;0.7746814634543215;5;0.5403414551476055;[0.5992558061660395;0.6882393121989508;0.7721401086767808;0.8611236147096922];0.7741606433458791;0.25
8812;0.7201979671928911;0.4091688358749381;5;0.36200172560662125;[0.6302732974635025;0.31924416614554946;0.8101226369222797;0.4990935056043267];0.7685594185401117;0.25
