0.6853155159846556;0.1101347643643692;8;16;6;0.8738862372029664;0.6860987853886128
0.9754694605462466;0.955835210949953;8;16;6;0.8812990922028886;0.9340670676726177
0.9838005206578254;0.18820636982106642;8;15;6;0.8692296839979184;0.7460358367852142
0.9255726518466563;0.3920639364083631;8;16;6;0.871016752724342;0.15641506741412903
0.9335453848694152;0.3026126636611782;8;16;6;0.8751043589762327;0.5250494008117834
0.9390098580727573;0.9604045036963567;8;16;6;0.877207922130638;0.6484453125279566
0.8586553958350884;0.041727972110892964;8;16;6;0.8796572569828196;0.4337188625350834
0.8900088521940555;0.7011892709476092;8;14;6;0.8704125110096057;0.8404252554047555
0.8976232730291557;0.28991558148328733;8;16;6;0.8782236188729103;0.2001910231564401
0.8179854649691266;0.014883868430936587;8;16;6;0.8777435465211122;0.21851953758264164
0.8284664876136247;0.17818951270371086;8;14;6;0.8808876648034966;0.7972185043617418
0.8904603404130105;0.47756291978985455;8;16;6;0.8823419649352853;0.4294907118587662
0.8230055937682128;0.1444933304166789;8;15;6;0.8748709846995908;0.7719672869818585
0.8350990734112392;0.2559998201142474;8;16;6;0.883136072319715;0.13934747556864324
0.8428030611173832;0.6751817497303709;8;15;6;0.8711659452327444;0.7217660436944802
0.7622694502364656;0.0955940097863387;8;16;6;0.8777158445907501;0.05107417280924742
0.7702421981603857;0.006142722137992718;8;16;6;0.8758610850274536;0.4043900827644965
0.7819773507145924;0.7958268249207465;8;15;6;0.8647096323419862;0.748927038648303
0.7208828651928642;0.4251050875732695;8;15;6;0.8747743082480044;0.5585666965847316
0.7259890113073864;0.7610744959901496;8;16;6;0.872528593861783;0.3500752515727109
0.7343200714189652;0.9934456399601018;8;14;6;0.8826474605424851;0.0054594370893286115
0.22325499992791142;0.6201307619996484;8;16;6;0.8743454990418877;0.2531589591555574
0.2316756418116952;0.6829575101488848;8;15;6;0.8757258813281739;0.034401329413460524
0.25971460240140065;0.615561484154406;8;16;6;0.8847002488844506;0.024008639562805634
0.17559772063228418;0.8177495770390036;8;16;6;0.8827060220374366;0.6801094643559019
0.18401836251606796;0.8805763400894013;8;16;6;0.8699859876052447;0.04748965294268681
0.1953951879814546;0.3484379963526958;8;15;6;0.8782007304793411;0.4045679824293835
0.20659286480359262;0.1553884740597441;8;15;6;0.8726554016734696;0.1489924380261386
0.14576713949964049;0.2760335492501197;8;15;6;0.8720437927078377;0.16221479143665662
0.15060454029754777;0.12063614512914711;8;15;6;0.8795109537221726;0.8062221365867265
0.16520629466115222;0.4848995369455136;8;16;6;0.8716494921983671;0.142428017457793
0.07858115307261893;0.4343307575136357;8;15;6;0.8778935034067438;0.4915336139217308
0.10984501275821978;0.2633364372699064;8;14;6;0.8752712815942144;0.9368927560273753
0.12122186802592883;0.7311981233355234;8;15;6;0.8682228158357214;0.3042729446141602
0.404836358117718;0.953639494635679;8;16;7;0.8766077794435113;0.7073960814967946
0.41531738076221625;0.11694513890845326;8;16;6;0.8779212741522399;0.9924510386597236
0.4274108455040815;0.22845164350718294;8;15;6;0.8783110597558881;0.8088988665802465
0.4350252663391817;0.8171779540428611;8;15;6;0.8773242822545313;0.2169061678482821
0.3746474498962544;0.09010105012965797;8;16;6;0.8702734469728176;0.5263272329405128
0.37975358110961543;0.42607045854653813;8;15;5;0.8804617993865461;0.8745370116824008
0.391488733663822;0.21575454642813086;8;16;5;0.8655293005947239;0.2207760212381018
0.28094536320468955;0.43353955543548506;8;15;6;0.8800713586887956;0.8348053357771855
0.29017225593947926;0.9704667411982798;8;16;6;0.8783819537284302;0.16035104536050526
0.3006532785839774;0.13377238547105408;8;15;6;0.8804007636080257;0.4977214892702364
0.11656718032803925;0.17160237866204964;8;16;6;0.8706894060198341;0.9072048872759402
0.144606155818906;0.10420633776640964;8;15;6;0.8839982300270155;0.6598708212120692
0.15222057665400623;0.692932663203249;8;16;6;0.8731381338108407;0.7501331410909945
0.07258275369281597;0.4179009352497369;8;15;6;0.8754412787790071;0.06707903034495921
0.08028674139895997;0.8370828648658605;8;16;6;0.8785694596843635;0.4010453967132239
0.11441724759744232;0.24066789326038862;8;16;6;0.8753422213280845;0.29318946451907935
0.03406278535977347;0.32199134677376384;8;15;6;0.878171528069046;0.3047097642577029
0.04239386037251347;0.554362490743716;8;15;6;0.8735220486347941;0.677285680731215
0.05009784807865747;0.9735444054586784;8;15;5;0.8782293057057073;0.08658993009367
0.9864055209653074;0.519610161813119;8;16;6;0.8826191322171054;0.8916609325488062
0.9947365810768862;0.7519813057830712;8;16;6;0.873595862740276;0.27382205394476666
0.006113406542272992;0.21984297694752686;8;15;6;0.877829585538367;0.3515429704184795
0.014534048426056767;0.28266972509676325;8;16;7;0.8742198847772247;0.7366602604948816
0.3002089341797215;0.605590007421618;8;15;6;0.872693990213695;0.5383271854085512
0.31230239892158673;0.7170964971191865;8;15;6;0.8776332083411439;0.8861786370616193
0.3428496491330314;0.9024573732435056;8;15;6;0.8757943030767745;0.700429387718037
0.2595390033137597;0.5787459037416616;8;16;6;0.8848227981711018;0.5656990579728516
0.27091582877914633;0.046607589807278416;8;16;6;0.8724679488450588;0.17754669591294836
0.2763802870813272;0.7043994149412955;8;15;6;0.8740845139876677;0.5331917319455267
0.2155545766785364;0.8250444901316712;8;16;6;0.8651931099609245;0.8936741538748512
0.2261251512929171;0.8188057236825687;8;16;7;0.8777159488469093;0.12278753521806818
0.2344562263056571;0.05117686765252083;8;16;6;0.8742009595839674;0.5099652060551847
0.24583306667220495;0.5190385537181377;8;16;6;0.8766772782313093;0.3271297030545084
0.16243283908072825;0.3648714800370093;8;16;6;0.8815370823041948;0.6770415205671297
0.1902030543538188;0.8061086266035166;8;16;6;0.8638851771230422;0.6957283322798287
0.1981758022777389;0.7166573687574929;8;16;7;0.8772362163489711;0.06830424875334073
0.48510480303995085;0.6659560946911659;8;16;6;0.8714397288902939;0.7719691917119291
0.49307753606270976;0.5765048219439811;8;16;6;0.8741676612786577;0.4460758633112576
0.527297609132236;0.8105454396166323;8;15;6;0.873503043666713;0.806558285240582
0.44443487217398914;0.6391120059123707;8;15;6;0.8712631453428838;0.8989705527512655
0.45527422190730715;0.12424005200112087;8;17;6;0.8722027438040192;0.1944169209841653
0.4628886427424074;0.7129663625367989;8;16;7;0.8705060416272418;0.023406152309900508
0.399644209588921;0.41131012488649965;8;16;6;0.8831370978064504;0.3481456259433755
0.41102104995546884;0.8791718109521166;8;15;6;0.8688040225089423;0.46562920029866517
0.41935211006704765;0.11154295492206867;8;15;6;0.8700510106636947;0.8779792150149281
0.42732484308980667;0.022091682174883887;8;16;6;0.8700558618542762;0.5871981831467412
0.34616415980345416;0.629314712975862;8;15;6;0.8823711417085189;0.9106835417716689
0.6954417759971028;0.5757136198658305;8;15;6;0.8784964345456712;0.26695563530852084
0.7038624178808865;0.638540382916228;8;15;6;0.8763711216589726;0.32702903206482126
0.6401700907675366;0.18460612436950752;8;16;6;0.8664018570198515;0.13917697962298903
