lat,lon,deadline,workload,expected_time,penalty_rate,reward
0.6938050464261799,0.1744166303866027,7.0,7.695736724261801,3.460982337770389,0.07571999540202062,0.5456167764580773
0.4958338628854383,0.49162805029434464,8.0,3.3978589104509043,4.301212177163823,0.04830410071443598,0.3901630777533047
0.5063148855299364,0.6549336796659577,7.0,8.200098571159655,4.161014245325863,0.03436605997823346,0.3587125711907624
0.5306810083603993,0.5388578823208244,7.0,7.989032649332232,2.8544790235432838,0.00718067678247356,0.09602511319331808
0.44692245368010275,0.0628684068237203,7.0,12.115111982704951,3.4679612247687004,0.017201696623709576,0.6895525356817298
0.4553431104650477,0.1256951549729567,7.0,8.726211833829757,3.485049811214045,0.05776400484351661,0.3111788533155112
0.4887569475847291,0.8856353499332108,7.0,4.969706770919702,2.867686179718867,0.08933916666901322,0.5440944001919558
0.4091191395247,0.6106036368808601,8.0,13.091432440195494,4.0561065637009355,0.12087041649588987,0.6332938020077693
0.41673356035980025,0.1993299474165382,8.0,15.64563833750029,3.9443690827693225,0.026626730246294417,0.11443370946504927
0.425154202243584,0.2621566955657746,8.0,7.029268466503746,4.334506656552248,0.006437267168694702,0.1689823976153325
0.728387011041295,0.3543753076233762,8.0,3.2639910757727737,3.8354827561508475,0.0842367861347412,0.41455634601279856
0.5890880407159784,0.9959115091909351,7.0,13.43128452460675,3.970928778068835,0.011885858763437326,0.9366685714940497
0.5970607737387373,0.9064602513449115,8.0,5.604316823917614,3.7347270576262215,0.14107983260441465,0.6410715319701505
0.6254580614172627,0.16088662716640845,7.0,12.630029391937365,3.297488928108796,0.11520760407098896,0.9096646286071195
0.9083559122325733,0.7396831948346124,7.0,10.790606443394745,3.726774792997343,0.030834788946431935,0.823229640171613
0.9204493918755997,0.8511896994333422,7.0,12.706868682589992,3.162628166278176,0.1459965140483655,0.8628705625285352
0.9280637978095387,0.43991600996902025,8.0,11.39167401735605,4.024454394394405,0.008048465291482064,0.04694584439025662
0.9389031475428569,0.9250440560577704,7.0,3.8347392986674698,3.5147095622851814,0.11059720467580424,0.940651334473104
0.858907027295169,0.3281899262882826,7.0,11.548843535549018,2.926628126405289,0.05757692271062031,0.2952092891424748
0.8902604836541361,0.98765124002616,9.0,6.391120868688237,3.6081048834064737,0.09097642783662283,0.5422800628491694
0.8982332315780562,0.8981999672789752,6.0,11.19520243450689,2.7143831103650986,0.15056354643019468,0.902386013610387
0.07049813016202933,0.8643259248740879,8.0,9.47169966547131,4.156017281380826,0.0363621274840362,0.7195346500878033
0.07533553095993673,0.7089285207531153,8.0,9.066446557923854,4.161939703249548,0.010159221509388167,0.6624697714491553
0.014509790754823393,0.8295735959434909,8.0,9.017234819285004,4.438451314770121,0.12750739686781523,0.604103362909358
0.026244943309029933,0.6192576838250836,8.0,11.276949519043484,3.890833320784164,0.029390080900596863,0.2501733507206735
0.03421769123295004,0.5298064110778988,7.0,9.262789820605915,3.5791152244474196,0.08402101929140401,0.45551616657260685
0.9537736621242374,0.7806742753131508,8.0,8.717255729754458,3.7833557341445703,0.09940262009087782,0.9771060536891254
0.9626421979678849,0.9957790443588086,7.0,3.9263311191944155,3.398507891313453,0.19678298996139082,0.8072791559797419
0.9734815477012029,0.48090709044755864,8.0,11.806869709817935,3.901624238755265,0.03783973754631359,0.23771761261953983
0.8115220577729257,0.641271211613637,7.0,10.637461660529679,3.312039120242403,0.01775647257518693,0.8884617429572382
0.8170760978473116,0.12951864092693843,8.0,12.56754452731164,3.990727201460131,0.05892890510199532,0.324861044506065
0.8284529382138595,0.5973803120913941,8.0,5.916771766472182,3.879476590723129,0.014686093802976929,0.1755554443775137
0.8367839983254383,0.8297514560613463,8.0,12.710759464020494,4.430274895523935,0.013991199911052047,0.8487358707488553
0.7759582581203249,0.9503965312517219,8.0,8.889478977884824,3.570344867794616,0.014339920828581645,0.15368967270638323
0.7876934255756927,0.7400806191333146,7.0,5.175142391178158,3.656930657222137,0.22369968367441473,0.9302982494271882
0.7982640150912346,0.733841852684212,7.0,3.7894062696559874,4.127025356289024,0.00679599901211442,0.05786611965075239
0.7145054753120992,0.25785236228594655,8.0,11.235339651647376,4.540856024727327,0.07227250395045856,0.8892302742010373
0.722836535423678,0.4902235211570599,8.0,6.947667530731002,3.2554875773825946,0.016970001285233644,0.24623513862456647
0.7342133757902259,0.9580852072226768,8.0,7.4921045461699585,4.057308093242766,0.0015162186662991122,0.038548726211652284
0.6709689426367396,0.6564289695723775,8.0,13.458638876453026,4.2861488806870245,0.0013025251654044318,0.13715573620138255
0.6785833634718398,0.24515528010805565,8.0,14.256997482071622,4.169033823660474,0.033417439683305954,0.6579315806545173
0.027950561437693366,0.022009791177308502,8.0,4.300986051748893,3.7654208627440333,0.010730623012594958,0.5229120806066541
0.9470586085667947,0.12059963451613931,8.0,4.537526397831751,3.202133210337043,0.03569554861329173,0.5557914758969875
0.9553896835795347,0.3529707933872527,8.0,7.45266929914976,3.5516917515871826,0.030939804201824926,0.7577916656881021
0.9667665090449213,0.8208324496505471,8.0,11.38259412086104,3.269572267847393,0.0026281129891699223,0.22743555892203593
0.9751871658298663,0.8836592127009447,7.0,12.822276259205532,3.4702804373174017,0.18360892398256504,0.7818765438796418
0.9111364967265352,0.10790255233824841,8.0,12.482569462855086,4.284871911006594,0.169462988590868,0.7915660567627884
0.9232299912707228,0.2194090569369781,7.0,9.981647721190047,3.340938477265792,0.06524983311459057,0.9706364664021796
0.09092623437340364,0.8322992311909162,7.0,7.4459922531810445,3.7293254282151445,0.15859691022867134,0.7931212784087829
0.11529235720386644,0.7162234189446217,7.0,3.3478151191028163,3.334524634310243,0.18564212908905325,0.7061602254344206
0.03117549033591116,0.9184115267303805,7.0,4.083336267887441,3.657482366956446,0.0070451816420577275,0.24997187706087487
0.06494765454441243,0.00017413840777158462,8.0,13.995404227907645,4.091320407850921,0.20790203294431425,0.8431534634455227
0.07381620528922106,0.21527890745342937,7.0,10.776787796116837,2.8679235812854023,0.22777765471875774,0.983282353223396
0.36029731209156934,0.012299597589519928,7.0,12.004384535027777,2.8346165668896552,0.06923080878509073,0.3320183701272136
0.36827004511432837,0.9228483397434963,6.0,10.443175050712407,3.3496304199821236,0.008090614419655539,0.12541705857869934
0.3800051976685349,0.712532427625089,7.0,5.094139767764969,2.9506379962579343,0.12208131554547609,0.5300241174319077
0.387977945592455,0.6230811548779042,7.0,7.674260038987178,3.36481109702374,0.05588046877351756,0.4068511996199977
0.32401687316249006,0.6777800986944921,8.0,6.596094771157645,4.707325593834816,0.052873050897830044,0.18314199343005166
0.33234793327406886,0.9101512575656053,7.0,13.278332482763327,3.618498632212565,0.01277259249394357,0.4241147241947387
0.3437247587394555,0.3780129138288999,6.0,10.838795169813555,2.7799059767350687,0.031038170535107625,0.9679830473894337
0.26032454604914,0.22384585504893273,8.0,6.1681213811652515,3.709668098978992,0.011222040138428578,0.6848763825784014
0.29382796494102636,0.814241654188471,9.0,4.527755357676174,5.139211566745041,0.12619616784721355,0.574938454347205
0.3059214445840529,0.9257481438860395,7.0,12.665241276863828,3.946050039920332,0.23815271203926594,0.8828740529302878
0.22180456281493632,0.12793625167179834,7.0,13.98664080224073,3.612104318154538,0.032993870310014786,0.8642519240952882
0.22691070892945864,0.4639056749898397,7.0,4.676957867816887,4.196066139301274,0.10616442847068906,0.33598291052599993
0.25826418018958686,0.12336697382655604,8.0,13.15045436217041,4.540472358418471,0.09966517242840459,0.7126218635871601
0.07749260750523268,0.8880543067499078,8.0,13.669460529990062,3.6799954365382,0.0017048599518126755,0.31295969461450435
0.08546535542915279,0.7986030340027229,7.0,12.5351742726719,3.7464613693761613,0.20958458727351517,0.9539224689753784
0.09594636317248972,0.9619086782754973,6.0,11.069891594300246,3.391446514305084,0.05252155560326131,0.1667681389397211
0.10517324100611836,0.49883584913713075,8.0,3.6069055535555976,3.3078072667593736,0.11861809761797604,0.5570317945815214
0.024012557719765848,0.10605889483927,8.0,11.369556880492723,4.242633290864085,0.027483282999654635,0.21514109749818877
0.05527643230652801,0.9350645745955408,8.0,8.682870996040126,4.261093542329416,0.08845356135079488,0.583247544587087
0.06038256351988902,0.2710339979135822,7.0,10.638900640425172,2.972160659232059,0.21580734759992223,0.9473906634960393
0.9832530450815992,0.2487591869800293,7.0,13.584203023362749,3.4116917079535467,0.19689822307574198,0.8618116345356703
0.9880904309783453,0.09336178285905672,7.0,13.123713982526729,3.9003731969262065,0.10952663203411118,0.7124126301672319
0.018995993377448617,0.6005450757005129,8.0,9.762455864876113,3.8990806068791946,0.0452144758274425,0.3963387633735532
0.938462382496531,0.020957335756480733,7.0,5.106689415893472,3.061621061128988,0.004936802738068562,0.4418542570668049
0.9498392079619177,0.4888189920197752,7.0,11.696655104609276,3.195965685089931,0.022083333369556528,0.8973893257118443
0.9582598647468628,0.5516457550701728,8.0,14.502668970166187,3.7756921445720373,0.03468362942878253,0.9883215872365867
0.9658742557796406,0.14037206560585092,7.0,3.0078485146684772,3.3146420482656502,0.032333692295805884,0.13673503481977922
0.2531615985318336,0.411493208256661,7.0,7.80344061001175,3.8322106645669676,0.08686992977265867,0.49294056924026586
0.2510116509000755,0.4805587228550001,7.0,7.380176129513433,3.6027253877982823,0.000380236062396472,0.13872279392948317
0.16698435090316388,0.5132024199188819,8.0,14.10636948797293,3.8599053330383373,0.11117723294808683,0.6946404621155952
0.17871951835853173,0.30288650780047466,7.0,3.1194611358872897,3.9422223284621944,0.002443348594571501,0.24138066049323348
0.18669226628245184,0.21343523505328976,7.0,12.633454389408147,3.792298033510713,0.1572372781154564,0.7787317529125116
0.12335825135676048,0.08132340812486749,7.0,8.182153831960774,3.634140720822078,0.1609931462712639,0.9869543471829326
0.13106225396406568,0.500505337740991,7.0,6.300284014315255,3.5144102451576975,0.0353698577325935,0.4079114411036514
0.1431557336070921,0.6120118274385595,8.0,15.819836464338316,3.8765255109325216,0.10503890661855671,0.6725956082083896
0.15077013954103113,0.20073815287539887,7.0,11.273227432292265,3.297720902776144,0.0981135416560285,0.9152468383863468
0.43680333748235456,0.8454808370162294,8.0,11.696518768238104,3.8098978711506066,0.08021814443064919,0.3499449160370415
0.4485384900365611,0.6351649248978221,7.0,11.375718878027548,3.612947396906439,0.01229688694280027,0.3290572627694208
0.47989196129668943,0.2946262237345384,8.0,3.9231363775987718,4.54537996157609,0.121652821259592,0.9083856417853629
0.39613342151755404,0.8186367482374342,7.0,10.735444317427094,3.28907337777087,0.09234854486208219,0.940995022355361
0.40088122564209516,0.8327837399371774,8.0,8.16658119219931,3.20352949852149,0.036696812686142395,0.7031123317098765
0.4322346969022234,0.4922450387738936,8.0,7.801271083976414,4.655560520260966,0.024765887687242978,0.4628003643848593
0.35188023466455454,0.5735685071884299,8.0,7.437639172348501,3.6895055566625152,0.016587542317650462,0.11317872378712002
0.3154206321910653,0.5781377999348335,8.0,14.900004555092341,3.822509501973684,0.04291582141563258,0.18908757092056183
0.32679745765645196,0.04599945619812795,8.0,8.027336253900831,4.750851583590357,0.014173827491359427,0.22042024118534687
0.33512851776803076,0.2783706150692413,8.0,6.07283677181963,3.3816490985222076,0.08445807847258145,0.45324196383486715
0.6180263834845026,0.8571671678362841,7.0,3.1492021254299303,3.608558368461078,0.15426151904480154,0.9920107940540158
0.6517985327918426,0.9389297795136752,8.0,5.931863046846349,3.8025582201331485,0.010346482875049006,0.6029927714537805
0.6635337002472105,0.7286138673952679,8.0,5.300877766250342,3.9885774872425523,0.0023230423568626015,0.6947686286122815
0.5797751455669138,0.2526243769970026,8.0,6.9510170113218495,4.778230925432631,0.02428595249498215,0.30211012298303463
0.5881957874506976,0.31545112514623896,7.0,8.543601583631297,3.3607633687309972,0.06604600751904907,0.4142433459040522
0.6124723285089555,0.36891973852298265,7.0,10.37082685099049,3.7789791612632015,0.03393011536195567,0.7012329397284733
0.5313116452226031,0.9761427544227994,8.0,14.280343715890488,3.2100782617085257,0.018547674366349024,0.25659888174692536
0.5434051248656295,0.0876492590215292,9.0,9.577331645292965,3.959790688688696,0.030815546761558846,0.1716671147527714
0.5510195457007298,0.6763755695572073,8.0,5.1573201670257225,4.56333503653761,0.0004307284985808807,0.7566365498085835
0.4873272036862185,0.2224413408128092,8.0,6.836668963602974,4.323515241584312,0.18070268534591039,0.7109008433877616
0.4957478604711635,0.2852680889620456,7.0,12.02323213772365,3.51384671551852,0.13023898631377054,0.5420806696763059
0.50748301302537,0.07495217684363831,8.0,6.708337745124021,4.766377696017765,0.023497272603397422,0.12163941265560474
0.5154557460481289,0.9855009040964534,7.0,9.268133894136671,3.5647022252274603,0.28117465442917877,0.9821342899836827
0.3563628728304109,0.7204443440984667,8.0,6.359137694192313,4.09661665722412,0.018150114886504993,0.2757366976791148
0.3647835147141947,0.7832710773465419,8.0,6.064035763172734,3.3503060293280553,0.02910406189131032,0.22723200310707947
0.37616034017958133,0.25113276341215873,7.0,7.763987607266081,3.1958369488451193,0.10879860639294861,0.47456356547841216
0.30870560843594486,0.9180631591378219,7.0,13.16515025684042,3.585893925820356,0.08727169393607014,0.49059617463509886
0.31712623541856744,0.9808899072870583,8.0,12.773865320380477,3.299370502294469,0.008355225182751292,0.6115270824110625
0.32796558515188556,0.4660179533758084,7.0,5.823803208130601,2.904548099211612,0.16011156109097516,0.9643087873724212
0.24384871828393018,0.6682060611615672,8.0,10.917498809635628,3.9989220715994884,0.05402157191393172,0.3143074175140912
0.2559421830257955,0.7797125657602969,8.0,14.54588122392077,3.201876408449012,0.07037799103517539,0.9097869144663786
0.28657900010828397,0.7955290311627392,7.0,8.008638734379876,2.8654876468952146,0.1990965925620244,0.992745897212348
0.20031218560857056,0.0667826386456758,8.0,3.2393232985282454,3.4950113990785865,0.05424934070434375,0.9586410698335754
0.2116890110739572,0.5346443247112926,7.0,12.804772684814989,3.767655702205168,0.1871359857288563,0.6209394964413508
0.22002007118553601,0.7670154686812448,8.0,3.595558254337279,4.379276427066316,0.10965870813837654,0.989642626188835
0.5258507513771911,0.9424465870369286,9.0,11.04130482771466,4.195202755851707,0.011515579881239182,0.41054402834233517
0.536690086209348,0.4275746331256788,6.0,5.6132573165634865,2.545310491407964,0.06525637119157358,0.929896633011914
0.561056223940972,0.3114988357805455,7.0,5.574297895514006,2.9058587727885996,0.006375963095265231,0.032765505241991955
0.4776559963494953,0.15733177700057832,8.0,7.505741067416455,3.2368021185353357,0.0017044122465752947,0.102906169412178
0.4884953460828133,0.6424598379904897,7.0,12.175996601828809,4.060714693454941,0.3144333198830581,0.980096234421881
0.49736388192646075,0.8575645921349861,8.0,14.132804076414981,3.951926648674221,0.10900351095980472,0.9888488849664322
0.5079344863431638,0.8513258256858836,8.0,14.557570584127454,4.393394637158596,0.007304304066439998,0.09066238525995085
0.4471087461380505,0.9719709157774203,7.0,4.285185452634746,4.156435790359284,0.11253233288720754,0.374331696873061
0.45884391359341825,0.7616549887578519,8.0,8.2858987845038,3.934609647946819,0.07264346170439827,0.8535363252158767
0.46395004480677937,0.09762441207589323,7.0,10.201909011669628,4.050457927048434,0.21948223216603124,0.6479906375223345
0.38063941388866873,0.7739129425740492,6.0,5.180646578724504,2.846472117575071,0.09362235977968052,0.44512077797614
0.4111866491989523,0.9592738186983683,7.0,12.389617287564695,3.928238735135283,0.012072068702262408,0.3546355561021842
0.42328012884197874,0.07078030839593685,7.0,11.253067423879877,3.2793381279101816,0.22289666106544248,0.8813957022088321
0.7089549996944823,0.39370059072079144,8.0,11.804351814094897,3.805002312952682,0.09164896276913288,0.7427326456500978
0.717375641578266,0.45652733887002794,8.0,7.092975079842681,4.337766897770116,0.008596893402768466,0.03182816300165903
0.7287524670436527,0.9243890100344836,7.0,13.83390999678198,3.6888917367185217,0.2596269796258868,0.9392320240113251
0.7370835271552315,0.15676016890559696,7.0,12.737827413973287,3.8690754585176577,0.21056040445626906,0.8557245945988985
0.6733912149430427,0.7028259103588764,7.0,4.741384979547643,3.9337365819253005,0.01065587935042884,0.5349614474938691
0.6810952026491868,0.12200782507383878,7.0,3.6460822087882154,3.8542194266145886,0.0791450192519345,0.3950585364193717
0.6928303552033933,0.9116919278565927,7.0,3.8282281592410694,3.6235989850914994,0.15807680025354284,0.5893903540460157
0.6314671392662113,0.0496033630701016,7.0,13.583946576538791,3.774559784715743,0.13198252548387235,0.5343940978978335
0.6391711418735165,0.46878529268622515,7.0,5.7029141783544315,3.2760182018408814,0.013387314986557708,0.2833650193794657
0.6446356001756974,0.1265771178202424,8.0,6.272322518405338,3.2398687525380527,0.007775240624061043,0.27226303280008457
0.5642811379380286,0.2079005713336175,6.0,6.3139992380656755,2.507979022079935,0.1437114613335104,0.5732298310124165
0.5955450274259518,0.03690628089221071,7.0,3.8222379484553137,3.9550594185246686,0.005133618117117768,0.3292056220609464
