4217;0.9806003294185079;0.0691834299589644;6;0.705461850541532;[0.8958953890114305;-0.015521510448113007;1.0653052698255854;0.1538883703660418];0.7778135490519518;0.25
3468;0.7163087759192555;0.3202058878246728;6;0.6360400056906297;[0.6287863683605696;0.23268348026598693;0.8038311834779414;0.40772829538335864];0.7745307515153487;0.25
197;0.8927883878269885;0.47992288709288217;6;0.4336269253029471;[0.8015562109810338;0.3886907102469274;0.9840205646729433;0.571155063938837];0.7785055106697429;0.25
2087;0.1593526566505026;0.7479615631104268;6;0.5732839705055277;[0.06910053836219165;0.6577094448221159;0.24960477493881356;0.8382136813987378];0.7804625253363511;0.25
6937;0.7012914323802456;0.3172650275320542;6;0.3633150846348091;[0.6128893487400902;0.22886294389189876;0.789693516020401;0.40566711117220966];0.7772416848485534;0.25
1475;0.18044176542945745;0.4305556380572215;6;0.5858284011333106;[0.09164169868940433;0.3417555713171684;0.2692418321695106;0.5193557047972747];0.7779276057865864;0.25
1877;0.634804357127523;0.3777447224543903;6;0.534980785409368;[0.5483640554389121;0.2913044207657793;0.721244658816134;0.4641850241430013];0.776201576352993;0.25
6028;0.3540650184305686;0.0077113951385468504;6;0.5165634711907162;[0.2690281232829548;-0.07732550000906697;0.4391019135781824;0.09274829028616068];0.7751001702848087;0.25
8745;0.6343169580492578;0.41023181069213754;6;0.6476980592615269;[0.5436138597126412;0.31952871235552094;0.7250200563858744;0.5009349090287541];0.7747714138425543;0.25
6245;0.8978767914291608;0.11261865579080944;6;0.5186211630015024;[0.8145611400524299;0.02930300441407853;0.9811924428058917;0.19593430716754034];0.7643463521220543;0.25
9902;0.04104302716752872;0.08067691583052522;6;0.38167318566623015;[-0.04560211312320542;-0.005968224460208921;0.12768816745826286;0.16732205612125936];0.7762312475271396;0.25
3314;0.19375926115637795;0.09521757379448557;5;0.46984190921251456;[0.10626173341988243;0.0077200460579900515;0.2812567888928735;0.18271510153098108];0.7714856637087038;0.25
1830;0.7832629224690892;0.469557610172721;6;0.43712420777008765;[0.697768960175686;0.38406364787931774;0.8687568847624925;0.5550515724661242];0.7806011677108505;0.25
